dim_product_eurocategory_desc,dim_period_year_desc,dim_market_channel_desc,dim_product_super_group_desc,dim_roi_range_desc,number_of_tpr_weeks,number_of_display_weeks,number_of_feature_weeks,number_of_event_weeks,mfr_roi_value,trade_direct_promo_spend,number_of_weeks,PPI,BP,DISO,FEAO,FEDI
CIDER,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,607,396,334,645,127678.2004,405377.5292,645,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,278852,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,552,308,352,572,-168973.879,562982.6387,572,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,45,25,20,58,-18687.97488,13423.79144,58,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,563,406,294,603,150618.1538,400444.7967,603,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,306396,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,983,579,666,1012,-306150.7814,991836.8043,1012,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,113,49,41,132,-77585.18736,53774.52517,132,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CIDER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,897,630,458,960,205757.7036,724964.4947,960,-1.67974986,-0.660731601,0.222427923,0.020931992,0.312585071
CLEANING CLOTHS,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,416221,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2013,FR HYPERS + SUPERS,HOMECARE,0-1,1070,265,227,1094,-291891.0247,999884.3181,1094,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2013,FR HYPERS + SUPERS,HOMECARE,<0,23,9,9,28,-5330.875416,4039.618784,28,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2013,FR HYPERS + SUPERS,HOMECARE,>1,589,221,95,639,121348.4252,306419.5223,639,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,426700,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2014,FR HYPERS + SUPERS,HOMECARE,0-1,908,290,229,947,-273737.0336,977006.0867,947,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2014,FR HYPERS + SUPERS,HOMECARE,<0,25,5,4,27,-8619.676739,5687.652948,27,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2014,FR HYPERS + SUPERS,HOMECARE,>1,571,216,39,634,112726.8731,293742.0182,634,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,428730,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2015,FR HYPERS + SUPERS,HOMECARE,0-1,772,209,153,784,-234657.0333,830871.7891,784,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2015,FR HYPERS + SUPERS,HOMECARE,<0,13,6,5,19,-17216.78353,12333.96647,19,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANING CLOTHS,2015,FR HYPERS + SUPERS,HOMECARE,>1,594,255,59,628,159096.697,318815.6113,628,-0.98607206,-0.606390346,0.255859972,0.48219337,0.427271989
CLEANSERS FACE,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,363046,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2013,FR HYPERS + SUPERS,HBA,0-1,1719,477,305,1760,-198435.1567,693405.7353,1760,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2013,FR HYPERS + SUPERS,HBA,<0,66,17,15,75,-40477.3082,26279.51901,75,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2013,FR HYPERS + SUPERS,HBA,>1,1319,431,138,1375,154689.3361,433928.4455,1375,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,368884,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2014,FR HYPERS + SUPERS,HBA,0-1,2128,593,419,2164,-248749.4624,812349.9871,2164,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2014,FR HYPERS + SUPERS,HBA,<0,63,27,18,78,-30003.75179,22212.50941,78,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2014,FR HYPERS + SUPERS,HBA,>1,1620,437,147,1668,175543.7795,467898.2549,1668,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,343522,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2015,FR HYPERS + SUPERS,HBA,0-1,1519,563,364,1566,-192325.9246,626417.5698,1566,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2015,FR HYPERS + SUPERS,HBA,<0,55,16,18,68,-27809.00832,19082.8359,68,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
CLEANSERS FACE,2015,FR HYPERS + SUPERS,HBA,>1,1405,501,141,1497,317393.6821,721630.7086,1497,-1.232615393,-1.461501654,0.478972676,0.269706597,0.691171788
COFFEE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,1301751,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,7865,3615,3936,8096,-4574262.266,17021666.69,8096,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,503,207,117,642,-779849.5788,445713.3696,642,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,7528,5906,3541,8074,9476690.102,26426663.84,8074,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,1479902,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,8632,4094,3972,8904,-6257454.633,23328351.65,8904,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,463,231,158,602,-839869.9624,544241.3243,602,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,7788,5949,4238,8404,7497593.386,23761640.99,8404,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,1596136,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,9584,4630,4915,9862,-8311612.92,29225527.22,9862,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,620,279,215,758,-1100802.33,720197.5582,758,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,8095,6203,4690,8670,7353993.845,27207665.17,8670,-1.629441267,-1.003083262,0.350658316,0.175361165,0.637923949
COFFEE SOLUBLE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,251537,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,1062,308,323,1068,-314945.6901,949180.6659,1068,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,38,14,13,49,-47593.68505,42140.09309,49,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,574,310,203,609,117931.9063,472272.1123,609,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,257844,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,856,340,363,878,-364624.9523,1178273.624,878,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,37,12,13,41,-25788.14999,15824.131,41,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,474,315,266,510,160043.3322,753587.1044,510,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,269626,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,1004,446,541,1015,-414680.0868,1780851.598,1015,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,43,13,14,52,-63750.79722,38966.62862,52,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SOLUBLE,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,578,431,367,604,354240.4087,1685174.755,604,-1.225894981,-1.048747407,0.303555617,0.197219994,0.718686967
COFFEE SUBSTITUTES,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,21694,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,60,6,9,60,-10955.3697,15388.06526,60,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2013,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,12,6,2,12,243.8125521,501.4025555,12,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,22237,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,71,1,8,71,-9207.952432,20767.06952,71,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,2,1,0,3,-124.2800948,97.9738175,3,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2014,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,22,8,10,24,737.1103783,2107.623545,24,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,,0,0,0,0,0,0,22888,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,0-1,23,2,3,23,-1122.040918,1977.397598,23,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,<0,0,1,0,1,-67.87361625,56.8756455,1,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COFFEE SUBSTITUTES,2015,FR HYPERS + SUPERS,BEVERAGES - NON ALCOHOLIC,>1,15,9,6,16,794.8876029,2426.28368,16,-1.686055591,-0.240488018,0.141174689,0.046982538,0.408632025
COSMETIC REMOVERS,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,380535,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2013,FR HYPERS + SUPERS,HBA,0-1,2426,824,625,2468,-410318.8797,1317291.323,2468,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2013,FR HYPERS + SUPERS,HBA,<0,78,32,26,92,-40957.19739,25069.71081,92,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2013,FR HYPERS + SUPERS,HBA,>1,1642,783,387,1718,173563.152,557446.3361,1718,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,411758,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2014,FR HYPERS + SUPERS,HBA,0-1,3193,1055,887,3247,-565300.1968,1575036.555,3247,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2014,FR HYPERS + SUPERS,HBA,<0,83,39,34,109,-58962.01974,46144.68898,109,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2014,FR HYPERS + SUPERS,HBA,>1,1665,643,285,1761,137359.3816,459196.5386,1761,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,427162,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2015,FR HYPERS + SUPERS,HBA,0-1,2898,1439,1119,2982,-651419.1201,1968579.012,2982,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2015,FR HYPERS + SUPERS,HBA,<0,114,68,65,147,-91794.86119,63488.2806,147,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETIC REMOVERS,2015,FR HYPERS + SUPERS,HBA,>1,1873,888,391,1997,300799.5458,824147.042,1997,-0.671345724,-0.508226272,0.200306868,0.235921621,0.616097263
COSMETICS EYE,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,931635,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2013,FR HYPERS + SUPERS,HBA,0-1,3339,1145,957,3441,-415848.5409,1851075.081,3441,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2013,FR HYPERS + SUPERS,HBA,<0,407,32,26,428,-66099.54698,43067.12285,428,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2013,FR HYPERS + SUPERS,HBA,>1,3645,1720,395,3810,884685.5033,2472182.959,3810,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,983594,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2014,FR HYPERS + SUPERS,HBA,0-1,3585,1279,958,3692,-507332.9911,2969162.557,3692,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2014,FR HYPERS + SUPERS,HBA,<0,330,68,46,369,-113122.4971,61368.37776,369,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2014,FR HYPERS + SUPERS,HBA,>1,3820,1662,498,3948,927877.6498,2455250.064,3948,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,1057152,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2015,FR HYPERS + SUPERS,HBA,0-1,4587,1680,1232,4759,-701880.082,4423876.545,4759,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2015,FR HYPERS + SUPERS,HBA,<0,391,48,39,419,-115161.1708,67035.69182,419,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS EYE,2015,FR HYPERS + SUPERS,HBA,>1,4689,2156,650,4901,1060121.214,3016989.538,4901,-0.779458953,-0.725715364,0.285535183,0.152208244,0.825777718
COSMETICS LIP,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,627307,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2013,FR HYPERS + SUPERS,HBA,0-1,1407,406,382,1447,-64705.99034,459722.5611,1447,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2013,FR HYPERS + SUPERS,HBA,<0,101,5,7,102,-5780.085057,3745.372352,102,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2013,FR HYPERS + SUPERS,HBA,>1,2353,625,123,2430,138343.8784,316356.0374,2430,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,647966,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2014,FR HYPERS + SUPERS,HBA,0-1,1141,453,410,1185,-58954.63011,300331.9983,1185,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2014,FR HYPERS + SUPERS,HBA,<0,133,17,17,139,-9891.438329,6578.899469,139,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2014,FR HYPERS + SUPERS,HBA,>1,1994,828,254,2065,130252.1085,351562.7949,2065,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,749816,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2015,FR HYPERS + SUPERS,HBA,0-1,2210,846,1118,2347,-130009.6991,583252.6891,2347,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2015,FR HYPERS + SUPERS,HBA,<0,330,31,38,352,-38268.43318,24200.69229,352,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS LIP,2015,FR HYPERS + SUPERS,HBA,>1,2577,1306,526,2750,180155.0888,659600.4076,2750,-0.414965114,-0.141442376,0.090063143,0.01230043,0.265160294
COSMETICS NAIL CARE,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,1047924,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2013,FR HYPERS + SUPERS,HBA,0-1,4160,1588,1371,4402,-196905.428,735560.6954,4402,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2013,FR HYPERS + SUPERS,HBA,<0,538,59,56,574,-47730.20836,31906.69009,574,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2013,FR HYPERS + SUPERS,HBA,>1,4938,2521,753,5300,253092.532,720287.581,5300,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,1274619,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2014,FR HYPERS + SUPERS,HBA,0-1,5156,2259,2092,5567,-249062.3853,855656.6709,5567,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2014,FR HYPERS + SUPERS,HBA,<0,857,129,163,927,-59656.92546,38228.03199,927,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2014,FR HYPERS + SUPERS,HBA,>1,5082,2779,1002,5629,279614.5988,834034.8676,5629,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,1386847,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2015,FR HYPERS + SUPERS,HBA,0-1,5054,2352,2148,5380,-296518.8758,1114097.3,5380,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2015,FR HYPERS + SUPERS,HBA,<0,698,99,121,742,-77225.88027,46505.52264,742,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COSMETICS NAIL CARE,2015,FR HYPERS + SUPERS,HBA,>1,4647,2563,908,5090,232688.7539,653544.2715,5090,-0.408442763,-0.376803203,0.162273753,0.186934452,0.841915459
COTTON WOOL,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,135199,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2013,FR HYPERS + SUPERS,HBA,0-1,766,277,236,782,-503272.4691,1080160.41,782,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2013,FR HYPERS + SUPERS,HBA,<0,17,14,9,27,-17809.37719,11392.4852,27,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2013,FR HYPERS + SUPERS,HBA,>1,379,325,188,429,149867.1269,423205.4299,429,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,128057,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2014,FR HYPERS + SUPERS,HBA,0-1,766,239,207,786,-520525.8873,1037181.86,786,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2014,FR HYPERS + SUPERS,HBA,<0,20,24,15,35,-85590.46057,51075.89579,35,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2014,FR HYPERS + SUPERS,HBA,>1,227,190,130,245,117658.245,365695.2062,245,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,127170,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2015,FR HYPERS + SUPERS,HBA,0-1,530,263,219,545,-323038.7073,882250.2237,545,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2015,FR HYPERS + SUPERS,HBA,<0,17,22,11,34,-71897.50268,50616.59925,34,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COTTON WOOL,2015,FR HYPERS + SUPERS,HBA,>1,255,226,153,279,112088.495,314278.8118,279,-0.723700234,-0.717030779,0.25536169,0.275626638,0.46058404
COUSCOUS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,210656,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2203,717,539,2230,-665604.4173,2166370.78,2230,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,56,30,11,77,-27510.93806,20405.31582,77,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,840,481,352,881,258735.0961,714485.0275,881,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,225024,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2406,770,574,2449,-648753.1675,2051196.971,2449,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,53,36,11,79,-49908.98662,27263.91114,79,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,897,560,366,957,181329.8987,668134.7668,957,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,236038,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2358,793,711,2391,-769339.1886,2443744.911,2391,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,64,40,28,89,-78058.47175,54703.31722,89,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
COUSCOUS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,800,546,399,833,204259.1105,832436.674,833,-1.022374432,-0.959035379,0.364011331,0.43515989,0.888286727
CREAM FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,207025,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,1903,666,530,1934,-469066.8044,1467956.876,1934,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,29,17,12,43,-18135.60795,12866.97428,43,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,719,417,300,746,192888.6748,771275.1312,746,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,214603,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,2186,738,579,2220,-651085.4297,2183663.231,2220,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
CREAM FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,24,11,5,34,-23754.6087,20177.76428,34,-1.348380422,-0.721569889,0.282355451,0.646141772,1.064746497
